pop2000,county_id,cz,czname,state_id,stateabbrv
10743,18025,13101,Louisville,21,KY
29820,18027,14600,Bloomington,18,IN
46109,18029,12800,Washington,18,IN
24555,18031,12800,Washington,18,IN
40285,18033,14100,Fort Wayne,18,IN
118769,18035,14000,Muncie,18,IN
39674,18037,14700,Evansville,18,IN
182791,18039,13700,Concord,18,IN
25588,18041,12600,Wayne,18,IN
70823,18043,13101,Louisville,21,KY
17954,18045,14500,Lafayette,18,IN
22151,18047,12800,Washington,18,IN
20511,18049,13800,Wayne,18,IN
32500,18051,14700,Evansville,18,IN
73403,18053,14000,Muncie,18,IN
33157,18055,14600,Bloomington,18,IN
182740,18057,14200,Indianapolis,18,IN
55391,18059,14200,Indianapolis,18,IN
34325,18061,13101,Louisville,21,KY
104093,18063,14200,Indianapolis,18,IN
48508,18065,14000,Muncie,18,IN
84964,18067,13900,Center,18,IN
38075,18069,14100,Fort Wayne,18,IN
41335,18071,14300,Columbus,18,IN
30043,18073,14900,Gary,18,IN
21806,18075,14100,Fort Wayne,18,IN
31705,18077,13102,Madison,18,IN
27554,18079,14300,Columbus,18,IN
115209,18081,14200,Indianapolis,18,IN
39256,18083,14802,Vincennes,18,IN
74057,18085,13800,Wayne,18,IN
34909,18087,13700,Concord,18,IN
484564,18089,14900,Gary,18,IN
110106,18091,13600,South Bend,18,IN
45922,18093,14600,Bloomington,18,IN
133358,18095,14000,Muncie,18,IN
860454,18097,14200,Indianapolis,18,IN
45128,18099,13600,South Bend,18,IN
10369,18101,14600,Bloomington,18,IN
36082,18103,13900,Center,18,IN
120563,18105,14600,Bloomington,18,IN
37629,18107,14400,Terre Haute,18,IN
66689,18109,14200,Indianapolis,18,IN
14566,18111,14900,Gary,18,IN
46275,18113,13700,Concord,18,IN
5623,18115,12800,Washington,18,IN
19306,18117,14600,Bloomington,18,IN
21786,18119,14600,Bloomington,18,IN
17241,18121,14400,Terre Haute,18,IN
18899,18123,14700,Evansville,18,IN
12837,18125,14700,Evansville,18,IN
146798,18127,14900,Gary,18,IN
27061,18129,14700,Evansville,18,IN
13755,18131,13900,Center,18,IN
36019,18133,14400,Terre Haute,18,IN
27401,18135,14000,Muncie,18,IN
26523,18137,12800,Washington,18,IN
18261,18139,14200,Indianapolis,18,IN
265559,18141,13600,South Bend,18,IN
22960,18143,14300,Columbus,18,IN
43445,18145,14200,Indianapolis,18,IN
20391,18147,14700,Evansville,18,IN
23556,18149,13600,South Bend,18,IN
33214,18151,14100,Fort Wayne,18,IN
21751,18153,14400,Terre Haute,18,IN
9065,18155,12800,Washington,18,IN
148955,18157,14500,Lafayette,18,IN
16577,18159,13900,Center,18,IN
7349,18161,12600,Wayne,18,IN
171922,18163,14700,Evansville,18,IN
16788,18165,14400,Terre Haute,18,IN
105848,18167,14400,Terre Haute,18,IN
34960,18169,13800,Wayne,18,IN
8419,18171,14500,Lafayette,18,IN
52383,18173,14700,Evansville,18,IN
27223,18175,13101,Louisville,21,KY
71097,18177,12600,Wayne,18,IN
27600,18179,14100,Fort Wayne,18,IN
25267,18181,14500,Lafayette,18,IN
30707,18183,14100,Fort Wayne,18,IN
8243,19001,27501,Des Moines,19,IA
4482,19003,28201,Red Oak,19,IA
14675,19005,23200,Dubuque,19,IA
13721,19007,26106,Centerville,19,IA
6830,19009,27503,Atlantic,19,IA
25308,19011,22200,Cedar Rapids,19,IA
128012,19013,22001,Waterloo,19,IA
26224,19015,27501,Des Moines,19,IA
23325,19017,22001,Waterloo,19,IA
21093,19019,22001,Waterloo,19,IA
20411,19021,27401,Storm Lake,19,IA
15305,19023,22001,Waterloo,19,IA
11115,19025,27402,Fort Dodge,19,IA
21421,19027,27504,Carroll,19,IA
14684,19029,27503,Atlantic,19,IA
18187,19031,22100,Iowa City,19,IA
46447,19033,21801,Mason City,19,IA
13035,19035,27401,Storm Lake,19,IA
13095,19037,21802,Decorah,19,IA
9133,19039,27502,Creston,19,IA
17372,19041,27301,Spencer,19,IA
18678,19043,23200,Dubuque,19,IA
50149,19045,23802,Clinton,19,IA
16942,19047,27504,Carroll,19,IA
40750,19049,27501,Des Moines,19,IA
8541,19051,22300,Ottumwa,19,IA
8689,19053,27502,Creston,19,IA
18404,19055,23200,Dubuque,19,IA
42351,19057,23600,Burlington,19,IA
16424,19059,27301,Spencer,19,IA
89143,19061,23200,Dubuque,19,IA
11027,19063,27302,Fairmont,27,MN
22008,19065,22001,Waterloo,19,IA
16900,19067,21802,Decorah,19,IA
10704,19069,22002,Iowa Falls,19,IA
8010,19071,28201,Red Oak,19,IA
10366,19073,27504,Carroll,19,IA
12369,19075,22001,Waterloo,19,IA
11353,19077,27501,Des Moines,19,IA
16438,19079,27402,Fort Dodge,19,IA
12100,19081,21801,Mason City,19,IA
18812,19083,22002,Iowa Falls,19,IA
15666,19085,28202,Omaha,31,NE
20336,19087,23600,Burlington,19,IA
9932,19089,21802,Decorah,19,IA
10381,19091,27402,Fort Dodge,19,IA
7837,19093,27401,Storm Lake,19,IA
15671,19095,22200,Cedar Rapids,19,IA
20296,19097,23802,Clinton,19,IA
37213,19099,21900,Marshalltown,19,IA
16181,19101,22300,Ottumwa,19,IA
111006,19103,22100,Iowa City,19,IA
20221,19105,22200,Cedar Rapids,19,IA
11400,19107,22300,Ottumwa,19,IA
17163,19109,27301,Spencer,19,IA
38052,19111,23600,Burlington,19,IA
191701,19113,22200,Cedar Rapids,19,IA
12183,19115,22100,Iowa City,19,IA
9422,19117,26106,Centerville,19,IA
11763,19119,27201,Sioux Center,19,IA
14019,19121,27501,Des Moines,19,IA
22335,19123,22300,Ottumwa,19,IA
32052,19125,22300,Ottumwa,19,IA
39311,19127,21900,Marshalltown,19,IA
14547,19129,28202,Omaha,31,NE
10874,19131,21802,Decorah,19,IA
10020,19133,28001,Sioux City,19,IA
8016,19135,22300,Ottumwa,19,IA
11771,19137,28201,Red Oak,19,IA
41722,19139,22100,Iowa City,19,IA
15102,19141,27201,Sioux Center,19,IA
7003,19143,27202,Worthington,27,MN
16976,19145,28201,Red Oak,19,IA
10147,19147,27301,Spencer,19,IA
24849,19149,28001,Sioux City,19,IA
8662,19151,27402,Fort Dodge,19,IA
374601,19153,27501,Des Moines,19,IA
87704,19155,28202,Omaha,31,NE
18815,19157,21900,Marshalltown,19,IA
5469,19159,27502,Creston,19,IA
11529,19161,27401,Storm Lake,19,IA
158668,19163,23801,Davenport,17,IL
13173,19165,27503,Atlantic,19,IA
31589,19167,27201,Sioux Center,19,IA
79981,19169,27501,Des Moines,19,IA
18103,19171,21900,Marshalltown,19,IA
6958,19173,28201,Red Oak,19,IA
12309,19175,27502,Creston,19,IA
7809,19177,22300,Ottumwa,19,IA
36051,19179,22300,Ottumwa,19,IA
40671,19181,27501,Des Moines,19,IA
20670,19183,22100,Iowa City,19,IA
6730,19185,26106,Centerville,19,IA
40235,19187,27402,Fort Dodge,19,IA
11723,19189,21801,Mason City,19,IA
21310,19191,21802,Decorah,19,IA
103877,19193,28001,Sioux City,19,IA
7909,19195,21801,Mason City,19,IA
14334,19197,27402,Fort Dodge,19,IA
14385,20001,29401,Ottawa,20,KS
8110,20003,29401,Ottawa,20,KS
16774,20005,29501,Leavenworth,20,KS
5307,20007,29001,Pratt,20,KS
28205,20009,29004,Great Bend,20,KS
15379,20011,29901,Joplin,29,MO
10724,20013,29201,Hiawatha,20,KS
59482,20015,29301,Wichita,20,KS
3030,20017,29402,Emporia,20,KS
4359,20019,29303,Winfield,20,KS
22605,20021,29901,Joplin,29,MO
3165,20023,28606,Wano,20,KS
2390,20025,29003,Dodge City,20,KS
8822,20027,29203,Manhattan,20,KS
10268,20029,29101,Concordia,20,KS
8865,20031,29402,Emporia,20,KS
1967,20033,29002,Coldwater,20,KS
36291,20035,29303,Winfield,20,KS
38242,20037,29901,Joplin,29,MO
3472,20039,28601,Oberlin,20,KS
19344,20041,29203,Manhattan,20,KS
8249,20043,29503,St. Joseph,29,MO
99962,20045,29204,Topeka,20,KS
3449,20047,29004,Great Bend,20,KS
3261,20049,29303,Winfield,20,KS
27507,20051,29006,Hays,20,KS
6525,20053,29005,Hutchinson,20,KS
40523,20055,31001,Garden City,20,KS
32458,20057,29003,Dodge City,20,KS
24784,20059,29401,Ottawa,20,KS
27947,20061,29203,Manhattan,20,KS
3068,20063,28604,Colby,20,KS
2946,20065,29007,Township 11,20,KS
7909,20067,31002,Ulysses,20,KS
5904,20069,29003,Dodge City,20,KS
1534,20071,31003,Scott City,20,KS
7673,20073,29303,Winfield,20,KS
2670,20075,31001,Garden City,20,KS
6536,20077,29301,Wichita,20,KS
32869,20079,29302,Newton,20,KS
4307,20081,31001,Garden City,20,KS
2085,20083,29003,Dodge City,20,KS
12657,20085,29204,Topeka,20,KS
18426,20087,29204,Topeka,20,KS
3791,20089,29101,Concordia,20,KS
451086,20091,29502,Kansas City,29,MO
4531,20093,31001,Garden City,20,KS
8673,20095,29301,Wichita,20,KS
3278,20097,29001,Pratt,20,KS
22835,20099,29403,Bartlesville,20,KS
2155,20101,29008,Center,20,KS
68691,20103,29501,Leavenworth,20,KS
3578,20105,29104,Salina,20,KS
9570,20107,29502,Kansas City,29,MO
3046,20109,28604,Colby,20,KS
35935,20111,29402,Emporia,20,KS
29554,20113,29302,Newton,20,KS
13361,20115,29302,Newton,20,KS
10965,20117,29202,Marysville,20,KS
4631,20119,31004,Liberal,20,KS
28351,20121,29502,Kansas City,29,MO
6932,20123,29103,Beloit,20,KS
36252,20125,29403,Bartlesville,20,KS
6104,20127,29203,Manhattan,20,KS
3496,20129,31006,Guymon,40,OK
10717,20131,29201,Hiawatha,20,KS
16997,20133,29403,Bartlesville,20,KS
3454,20135,29008,Center,20,KS
5953,20137,28602,Norton,20,KS
16712,20139,29204,Topeka,20,KS
4452,20141,29103,Beloit,20,KS
6163,20143,29104,Salina,20,KS
7233,20145,29004,Great Bend,20,KS
6001,20147,28603,Phillipsburg,20,KS
18209,20149,29203,Manhattan,20,KS
9647,20151,29001,Pratt,20,KS
2966,20153,28601,Oberlin,20,KS
64790,20155,29005,Hutchinson,20,KS
5835,20157,29101,Concordia,20,KS
10761,20159,29005,Hutchinson,20,KS
62843,20161,29203,Manhattan,20,KS
5685,20163,29007,Township 11,20,KS
3551,20165,29004,Great Bend,20,KS
7370,20167,29006,Hays,20,KS
53597,20169,29104,Salina,20,KS
5120,20171,31003,Scott City,20,KS
452869,20173,29301,Wichita,20,KS
22510,20175,31004,Liberal,20,KS
169871,20177,29204,Topeka,20,KS
2813,20179,28604,Colby,20,KS
6760,20181,28605,Goodland,20,KS
4536,20183,28603,Phillipsburg,20,KS
4789,20185,29004,Great Bend,20,KS
2406,20187,31002,Ulysses,20,KS
5463,20189,31002,Ulysses,20,KS
25946,20191,29301,Wichita,20,KS
8180,20193,28604,Colby,20,KS
3319,20195,29006,Hays,20,KS
6885,20197,29204,Topeka,20,KS
1749,20199,28605,Goodland,20,KS
6483,20201,29202,Marysville,20,KS
2531,20203,31003,Scott City,20,KS
10332,20205,29403,Bartlesville,20,KS
3788,20207,29401,Ottawa,20,KS
157882,20209,29502,Kansas City,29,MO
17244,21001,4601,Campbellsville,21,KY
17800,21003,5401,Bowling Green,21,KY
19111,21005,12901,Lexington-Fayette,21,KY
8286,21007,25401,Paducah,21,KY
38033,21009,5402,Glasgow,21,KY
11085,21011,12902,Mount Sterling,21,KY
30060,21013,301,Middlesborough,47,TN
85991,21015,12701,Cincinnati,39,OH
19360,21017,12901,Lexington-Fayette,21,KY
49752,21019,17100,Huntington,21,KY
27697,21021,12903,Danville,21,KY
8279,21023,12702,Maysville,21,KY
16100,21025,4501,West Liberty,21,KY
18648,21027,13000,Elizabethtown,21,KY
61236,21029,13101,Louisville,21,KY
13010,21031,13200,Owensboro,21,KY
13060,21033,25200,Henderson,21,KY
34177,21035,25402,Murray,21,KY
88616,21037,12701,Cincinnati,39,OH
5351,21039,25401,Paducah,21,KY
10155,21041,13102,Madison,18,IN
26889,21043,17100,Huntington,21,KY
15447,21045,4601,Campbellsville,21,KY
72265,21047,5900,Clarksville,47,TN
33144,21049,12901,Lexington-Fayette,21,KY
24556,21051,4401,London,21,KY
9634,21053,4602,Somerset,21,KY
9384,21055,25200,Henderson,21,KY
7147,21057,5402,Glasgow,21,KY
91545,21059,13200,Owensboro,21,KY
11644,21061,5401,Bowling Green,21,KY
6748,21063,17100,Huntington,21,KY
15307,21065,4402,Richmond,21,KY
260512,21067,12901,Lexington-Fayette,21,KY
13792,21069,12702,Maysville,21,KY
42441,21071,17000,Pikeville,21,KY
47687,21073,12901,Lexington-Fayette,21,KY
7752,21075,25300,Union City,47,TN
7870,21077,12701,Cincinnati,39,OH
14792,21079,12903,Danville,21,KY
22384,21081,12701,Cincinnati,39,OH
37028,21083,25300,Union City,47,TN
24053,21085,13000,Elizabethtown,21,KY
11518,21087,4601,Campbellsville,21,KY
36891,21089,17100,Huntington,21,KY
8392,21091,13200,Owensboro,21,KY
94174,21093,13000,Elizabethtown,21,KY
33202,21095,4502,Hazard,21,KY
17983,21097,12901,Lexington-Fayette,21,KY
17445,21099,5402,Glasgow,21,KY
44829,21101,25200,Henderson,21,KY
15060,21103,13101,Louisville,21,KY
5262,21105,25300,Union City,47,TN
46519,21107,25200,Henderson,21,KY
13495,21109,4402,Richmond,21,KY
693604,21111,13101,Louisville,21,KY
39041,21113,12901,Lexington-Fayette,21,KY
23445,21115,17000,Pikeville,21,KY
151464,21117,12701,Cincinnati,39,OH
17649,21119,4502,Hazard,21,KY
31795,21121,4401,London,21,KY
13373,21123,13000,Elizabethtown,21,KY
52715,21125,4401,London,21,KY
15569,21127,17000,Pikeville,21,KY
7916,21129,4501,West Liberty,21,KY
12401,21131,4502,Hazard,21,KY
25277,21133,4502,Hazard,21,KY
14092,21135,12702,Maysville,21,KY
23361,21137,12903,Danville,21,KY
9804,21139,25401,Paducah,21,KY
26573,21141,5401,Bowling Green,21,KY
8080,21143,25200,Henderson,21,KY
65514,21145,25401,Paducah,21,KY
17080,21147,4602,Somerset,21,KY
9938,21149,13200,Owensboro,21,KY
70872,21151,4402,Richmond,21,KY
13332,21153,17000,Pikeville,21,KY
18212,21155,13103,Bardstown,21,KY
30125,21157,25401,Paducah,21,KY
12578,21159,17000,Pikeville,21,KY
16800,21161,12702,Maysville,21,KY
26349,21163,13000,Elizabethtown,21,KY
6556,21165,12902,Mount Sterling,21,KY
20817,21167,12903,Danville,21,KY
10037,21169,5402,Glasgow,21,KY
11756,21171,5402,Glasgow,21,KY
22554,21173,12902,Mount Sterling,21,KY
13948,21175,4501,West Liberty,21,KY
31839,21177,13200,Owensboro,21,KY
37477,21179,13103,Bardstown,21,KY
6813,21181,12901,Lexington-Fayette,21,KY
22916,21183,13200,Owensboro,21,KY
46178,21185,13101,Louisville,21,KY
10547,21187,12901,Lexington-Fayette,21,KY
4858,21189,4501,West Liberty,21,KY
14390,21191,12701,Cincinnati,39,OH
29390,21193,4502,Hazard,21,KY
68736,21195,17000,Pikeville,21,KY
13237,21197,12901,Lexington-Fayette,21,KY
56217,21199,4602,Somerset,21,KY
2266,21201,12901,Lexington-Fayette,21,KY
16582,21203,4402,Richmond,21,KY
22094,21205,17100,Huntington,21,KY
16315,21207,4601,Campbellsville,21,KY
33061,21209,12901,Lexington-Fayette,21,KY
33337,21211,13101,Louisville,21,KY
16405,21213,5401,Bowling Green,21,KY
11766,21215,13101,Louisville,21,KY
22927,21217,4601,Campbellsville,21,KY
11971,21219,5900,Clarksville,47,TN
12597,21221,5900,Clarksville,47,TN
8125,21223,13102,Madison,18,IN
15637,21225,25200,Henderson,21,KY
92522,21227,5401,Bowling Green,21,KY
10916,21229,13103,Bardstown,21,KY
19923,21231,4602,Somerset,21,KY
14120,21233,25200,Henderson,21,KY
35865,21235,4401,London,21,KY
7065,21237,4501,West Liberty,21,KY
23208,21239,12901,Lexington-Fayette,21,KY
58861,22001,3800,Lafayette,22,LA
25440,22003,3700,Lake Charles,22,LA
76627,22005,3500,Baton Rouge,22,LA
23388,22007,3400,Houma,22,LA
41481,22009,3600,Alexandria,22,LA
32986,22011,3700,Lake Charles,22,LA
15752,22013,4002,Shreveport,22,LA
98310,22015,4002,Shreveport,22,LA
252161,22017,4002,Shreveport,22,LA
183577,22019,3700,Lake Charles,22,LA
10560,22021,3901,Monroe,22,LA
9991,22023,3700,Lake Charles,22,LA
10920,22025,3201,Jena,22,LA
16851,22027,4002,Shreveport,22,LA
20247,22029,3202,Natchez,28,MS
25494,22031,4002,Shreveport,22,LA
412852,22033,3500,Baton Rouge,22,LA
9421,22035,3902,Lake Providence,22,LA
21360,22037,3500,Baton Rouge,22,LA
35434,22039,3800,Lafayette,22,LA
21263,22041,3901,Monroe,22,LA
18698,22043,3600,Alexandria,22,LA
73266,22045,3800,Lafayette,22,LA
33320,22047,3500,Baton Rouge,22,LA
15397,22049,4003,Ruston,22,LA
455466,22051,3300,New Orleans,22,LA
31435,22053,3700,Lake Charles,22,LA
190503,22055,3800,Lafayette,22,LA
89974,22057,3400,Houma,22,LA
14282,22059,3201,Jena,22,LA
42509,22061,4003,Ruston,22,LA
91814,22063,3500,Baton Rouge,22,LA
13728,22065,3203,Vicksburg,28,MS
31021,22067,3901,Monroe,22,LA
39080,22069,4002,Shreveport,22,LA
484674,22071,3300,New Orleans,22,LA
147250,22073,3901,Monroe,22,LA
26757,22075,3300,New Orleans,22,LA
22763,22077,3500,Baton Rouge,22,LA
126337,22079,3600,Alexandria,22,LA
9622,22081,4002,Shreveport,22,LA
20981,22083,3901,Monroe,22,LA
23459,22085,4004,Many,22,LA
67229,22087,3300,New Orleans,22,LA
48072,22089,3300,New Orleans,22,LA
10525,22091,3500,Baton Rouge,22,LA
21216,22093,3300,New Orleans,22,LA
43044,22095,3300,New Orleans,22,LA
87700,22097,3800,Lafayette,22,LA
48583,22099,3800,Lafayette,22,LA
53500,22101,3400,Houma,22,LA
191268,22103,3300,New Orleans,22,LA
100588,22105,3500,Baton Rouge,22,LA
6618,22107,3202,Natchez,28,MS
104503,22109,3400,Houma,22,LA
22803,22111,3901,Monroe,22,LA
53807,22113,3800,Lafayette,22,LA
52531,22115,3700,Lake Charles,22,LA
43926,22117,3300,New Orleans,22,LA
41831,22119,4002,Shreveport,22,LA
21601,22121,3500,Baton Rouge,22,LA
12314,22123,3902,Lake Providence,22,LA
15111,22125,3500,Baton Rouge,22,LA
16894,22127,4003,Ruston,22,LA
103793,23001,20100,Portland,23,ME
73938,23003,20003,Presque Isle,23,ME
265612,23005,20100,Portland,23,ME
29467,23007,20100,Portland,23,ME
51791,23009,20001,Bangor,23,ME
117114,23011,20100,Portland,23,ME
39618,23013,20001,Bangor,23,ME
33616,23015,20100,Portland,23,ME
54755,23017,20100,Portland,23,ME
144919,23019,20001,Bangor,23,ME
17235,23021,20001,Bangor,23,ME
35214,23023,20100,Portland,23,ME
50888,23025,20100,Portland,23,ME
36280,23027,20001,Bangor,23,ME
33941,23029,20002,Calais,23,ME
186742,23031,20600,Manchester,33,NH
74930,24001,17501,Cumberland,24,MD
489656,24003,11302,Baltimore,24,MD
754292,24005,11302,Baltimore,24,MD
74563,24009,11304,Washington DC,11,DC
29772,24011,19902,Easton,24,MD
150897,24013,11302,Baltimore,24,MD
85951,24015,19800,Wilmington,10,DE
120546,24017,11304,Washington DC,11,DC
30674,24019,19902,Easton,24,MD
195277,24021,11304,Washington DC,11,DC
29846,24023,17501,Cumberland,24,MD
218590,24025,11302,Baltimore,24,MD
247842,24027,11302,Baltimore,24,MD
19197,24029,19902,Easton,24,MD
873341,24031,11304,Washington DC,11,DC
801515,24033,11304,Washington DC,11,DC
40563,24035,19902,Easton,24,MD
86211,24037,11304,Washington DC,11,DC
24747,24039,19901,Dover,10,DE
33812,24041,19902,Easton,24,MD
131923,24043,17400,Hagerstown,42,PA
84644,24045,19901,Dover,10,DE
46543,24047,19901,Dover,10,DE
651154,24510,11302,Baltimore,24,MD
222230,25001,20500,Boston,25,MA
134953,25003,20902,Pittsfield,25,MA
534678,25005,20401,Providence,44,RI
14987,25007,20403,Oak Bluffs,25,MA
723419,25009,20500,Boston,25,MA
71535,25011,20800,Springfield,25,MA
456228,25013,20800,Springfield,25,MA
152251,25015,20800,Springfield,25,MA
1465396,25017,20500,Boston,25,MA
9520,25019,20402,Nantucket,25,MA
650308,25021,20500,Boston,25,MA
472822,25023,20500,Boston,25,MA
689807,25025,20500,Boston,25,MA
750963,25027,20500,Boston,25,MA
11719,26001,12401,Alpena,26,MI
9862,26003,11401,Marquette,26,MI
105665,26005,12200,Grand Rapids,26,MI
31314,26007,12401,Alpena,26,MI
23110,26009,12301,Traverse City,26,MI
17269,26011,11900,Saginaw,26,MI
8746,26013,21002,Houghton,26,MI
56755,26015,12100,Kalamazoo,26,MI
110157,26017,11900,Saginaw,26,MI
15998,26019,12301,Traverse City,26,MI
162453,26021,13600,South Bend,18,IN
45787,26023,13700,Concord,18,IN
137985,26025,12100,Kalamazoo,26,MI
51104,26027,13600,South Bend,18,IN
26090,26029,12302,Petoskey,26,MI
26448,26031,12302,Petoskey,26,MI
38543,26033,11403,Sault Ste. Marie,26,MI
31252,26035,11800,Mount Pleasant,26,MI
64753,26037,11700,Lansing,26,MI
14273,26039,12402,Grayling charter,26,MI
38520,26041,11401,Marquette,26,MI
27472,26043,11402,Marinette,26,MI
103655,26045,11700,Lansing,26,MI
31437,26047,12302,Petoskey,26,MI
436141,26049,11600,Detroit,26,MI
26023,26051,11900,Saginaw,26,MI
17370,26053,21003,Ironwood,26,MI
77654,26055,12301,Traverse City,26,MI
42285,26057,11800,Mount Pleasant,26,MI
46527,26059,11500,Jackson,26,MI
36016,26061,21002,Houghton,26,MI
36079,26063,11900,Saginaw,26,MI
279320,26065,11700,Lansing,26,MI
61518,26067,12200,Grand Rapids,26,MI
27339,26069,12401,Alpena,26,MI
13138,26071,11402,Marinette,26,MI
63351,26073,11800,Mount Pleasant,26,MI
158422,26075,11500,Jackson,26,MI
238603,26077,12100,Kalamazoo,26,MI
16571,26079,12301,Traverse City,26,MI
574335,26081,12200,Grand Rapids,26,MI
2301,26083,21002,Houghton,26,MI
11333,26085,12001,Big Rapids,26,MI
87904,26087,11600,Detroit,26,MI
21119,26089,12301,Traverse City,26,MI
98890,26091,11500,Jackson,26,MI
156951,26093,11600,Detroit,26,MI
7024,26095,11403,Sault Ste. Marie,26,MI
11943,26097,11403,Sault Ste. Marie,26,MI
788149,26099,11600,Detroit,26,MI
24527,26101,12002,Ludington,26,MI
64634,26103,11401,Marquette,26,MI
28274,26105,12002,Ludington,26,MI
40553,26107,12001,Big Rapids,26,MI
25326,26109,11402,Marinette,26,MI
82874,26111,11900,Saginaw,26,MI
14478,26113,12001,Big Rapids,26,MI
145945,26115,13501,Toledo,39,OH
61266,26117,12200,Grand Rapids,26,MI
10315,26119,12402,Grayling charter,26,MI
170200,26121,12200,Grand Rapids,26,MI
47874,26123,12200,Grand Rapids,26,MI
1194156,26125,11600,Detroit,26,MI
26873,26127,12200,Grand Rapids,26,MI
21645,26129,12402,Grayling charter,26,MI
7818,26131,21003,Ironwood,26,MI
23197,26133,12001,Big Rapids,26,MI
9418,26135,12402,Grayling charter,26,MI
23301,26137,12402,Grayling charter,26,MI
238314,26139,12200,Grand Rapids,26,MI
14411,26141,12401,Alpena,26,MI
25469,26143,12402,Grayling charter,26,MI
210039,26145,11900,Saginaw,26,MI
164235,26147,11600,Detroit,26,MI
62422,26149,13700,Concord,18,IN
44547,26151,11600,Detroit,26,MI
8903,26153,11401,Marquette,26,MI
71687,26155,11600,Detroit,26,MI
58266,26157,11900,Saginaw,26,MI
76263,26159,12100,Kalamazoo,26,MI
322895,26161,11600,Detroit,26,MI
2061162,26163,11600,Detroit,26,MI
30484,26165,12001,Big Rapids,26,MI
15301,27001,21600,Brainerd,27,MN
298084,27003,21501,Minneapolis,27,MN
30000,27005,26701,Bemidji,27,MN
39650,27007,26701,Bemidji,27,MN
34226,27009,21400,St. Cloud,27,MN
5820,27011,26601,Milbank,27,MN
55941,27013,21301,Mankato,27,MN
26911,27015,21301,Mankato,27,MN
31671,27017,26002,Duluth,27,MN
70205,27019,21501,Minneapolis,27,MN
27150,27021,21600,Brainerd,27,MN
13088,27023,27101,Willmar,27,MN
41101,27025,21501,Minneapolis,27,MN
51229,27027,26801,Fargo,38,ND
8423,27029,26701,Bemidji,27,MN
5168,27031,26003,West Cook UT,27,MN
12167,27033,27202,Worthington,27,MN
55099,27035,21600,Brainerd,27,MN
355904,27037,21501,Minneapolis,27,MN
17731,27039,21701,Rochester,27,MN
32821,27041,26901,Fergus Falls,27,MN
16181,27043,27302,Fairmont,27,MN
21122,27045,21701,Rochester,27,MN
32584,27047,21702,Austin,27,MN
44127,27049,21701,Rochester,27,MN
6289,27051,26901,Fergus Falls,27,MN
1116200,27053,21501,Minneapolis,27,MN
19718,27055,22900,La Crosse,55,WI
18376,27057,26701,Bemidji,27,MN
31287,27059,21501,Minneapolis,27,MN
43992,27061,21600,Brainerd,27,MN
11268,27063,27202,Worthington,27,MN
14996,27065,21502,Pine City,27,MN
41203,27067,27101,Willmar,27,MN
5285,27069,26702,Grafton,38,ND
14355,27071,26004,International Falls,27,MN
8067,27073,27101,Willmar,27,MN
11058,27075,26002,Duluth,27,MN
4522,27077,26001,Roseau,27,MN
25426,27079,21301,Mankato,27,MN
6429,27081,27102,Marshall,27,MN
25425,27083,27102,Marshall,27,MN
34898,27085,21201,Hutchinson,27,MN
5190,27087,26701,Bemidji,27,MN
10155,27089,26703,Thief River Falls,27,MN
21802,27091,27302,Fairmont,27,MN
22644,27093,21201,Hutchinson,27,MN
22330,27095,21400,St. Cloud,27,MN
31712,27097,26902,Little Falls,27,MN
38603,27099,21702,Austin,27,MN
9165,27101,27202,Worthington,27,MN
29771,27103,21301,Mankato,27,MN
20832,27105,27202,Worthington,27,MN
7442,27107,26801,Fargo,38,ND
124277,27109,21701,Rochester,27,MN
57159,27111,26901,Fergus Falls,27,MN
13584,27113,26703,Thief River Falls,27,MN
26530,27115,21502,Pine City,27,MN
9895,27117,27102,Marshall,27,MN
31369,27119,26704,Grand Forks,38,ND
11236,27121,26901,Fergus Falls,27,MN
511035,27123,21501,Minneapolis,27,MN
4299,27125,26703,Thief River Falls,27,MN
16815,27127,21202,Redwood Falls,27,MN
17154,27129,21202,Redwood Falls,27,MN
56665,27131,21302,Owatonna,27,MN
9721,27133,27102,Marshall,27,MN
16338,27135,26001,Roseau,27,MN
200528,27137,26002,Duluth,27,MN
89498,27139,21501,Minneapolis,27,MN
64417,27141,21400,St. Cloud,27,MN
15356,27143,21201,Hutchinson,27,MN
133166,27145,21400,St. Cloud,27,MN
33680,27147,21302,Owatonna,27,MN
10053,27149,26901,Fergus Falls,27,MN
11956,27151,27101,Willmar,27,MN
24426,27153,26902,Little Falls,27,MN
4134,27155,26601,Milbank,27,MN
21610,27157,21701,Rochester,27,MN
13713,27159,26902,Little Falls,27,MN
19526,27161,21302,Owatonna,27,MN
201130,27163,21501,Minneapolis,27,MN
11876,27165,21301,Mankato,27,MN
7138,27167,26801,Fargo,38,ND
49985,27169,22800,Eau Claire,55,WI
89986,27171,21501,Minneapolis,27,MN
11080,27173,27101,Willmar,27,MN
34340,28001,3202,Natchez,28,MS
34558,28003,5100,Corinth,28,MS
13599,28005,3101,McComb,28,MS
19661,28007,3001,Kosciusko,28,MS
8026,28009,5201,New Albany,28,MS
40633,28011,4800,Greenville,28,MS
15069,28013,5000,Tupelo,28,MS
10769,28015,4701,Greenwood,28,MS
19440,28017,5000,Tupelo,28,MS
9758,28019,10502,Starkville,28,MS
11831,28021,3203,Vicksburg,28,MS
17955,28023,10400,Meridian,28,MS
